purchase_id,user_id,purchase_date,revenue,channel_last_touch
2378,1474.0,2024-01-25,"104,31",FB Ads
2379,4697.0,2024-03-15,21.39,Direct
2380,4532.0,2024-01-31,88.88,TikTok Ads
2381,2906.0,invalid,"11,85",TikTok Ads
2382,970.0,2024-03-15,293.72,Instagram Ads
2383,5204.0,2024-04-10,290.07,Instagram Ads
2384,3780.0,15/03/2024,124.6,Google Search
2385,4690.0,2024-02-10,,Google Search
2386,812.0,2024-01-12,110.28,Facebook Ads
2387,4782.0,2024-03-04,204.62,Facebook Ads
2388,3524.0,2024-01-14,243.57,Email
2389,3402.0,2024-03-17,284.56,TikTok Ads
2390,3582.0,2024-03-19,126.06,Email
2391,4652.0,21/04/2024,237.16,Organic Search
2392,4570.0,2024-02-17,87.12,Instgram Ads
2393,4908.0,2024-01-30,297.2,Direct
2394,7364.0,17/02/2024,17.47,Organic Search
2395,4906.0,2024-01-21,-185.02,Email
2396,,2024-03-04,201.26,google-Search
2397,6005.0,2024-02-27,209.53,Google Search
2398,896.0,2024-03-26,44.91,
2399,7183.0,2024-04-09,,Facebook Ads
2400,5640.0,2024-01-23,62.54,TikTok Ads
2401,1174.0,2024-02-01,190.6,Google Display
2402,5174.0,2024-03-22,74.58,Facebook Ads
2403,6454.0,2024-04-05,99.09,GOOGLE SEARCH
2404,3648.0,2024-01-19,"168,47",Email
2405,3545.0,2024-02-22,"130,99",Organic Search
2406,3792.0,2024-04-25,56.47,TikTok Ads
2407,6579.0,2024-02-20,59.57,
2408,4446.0,2024-04-10,131.26,Email
2409,6686.0,2024-04-01,229.61,Direct
2410,7112.0,2024-02-17,"270,41",Facebook Ads
2411,1445.0,2024-01-14,"34,4",Referral
2412,3707.0,2024-01-15,124.0,Google Display
2413,6795.0,2024-01-15,39.07,Instagram Ads
2414,3077.0,18/03/2024,14.81,Google Display
2415,,2024-01-12,201.9,Facebok Ads
2416,717.0,2024-03-31,-184.71,Google Display
2417,8191.0,invalid,57.28,Instagram Ads
2418,1144.0,2024-04-24,"77,81",GOOGLE DISPLAY
2419,597.0,2024-03-21,16.88,Google Display
2420,1884.0,2024-01-09,"252,13",Direct
2421,5578.0,2024-03-19,292.66,EMAIL
2422,3116.0,2024-01-03,"49,28",Email
2423,4412.0,2024-01-24,77.13,Google Display
2424,1399.0,2024-02-23,261.84,Organic Search
2425,8116.0,invalid,278.67,
2426,8372.0,2024-02-13,,Email
2427,7318.0,2024-02-06,"24,68",referal
2428,425.0,2024-04-29,21.42,Organic Search
2429,7822.0,09/03/2024,176.45,Instagram Ads
2430,2201.0,2024-03-21,123.94,Google Search
2431,3225.0,invalid,"18,31",Organic  Search
2432,2979.0,invalid,179.14,Direct
2433,4465.0,2024-04-29,13.28,Organic Search
2434,1465.0,2024-03-17,238.34,Referral
2435,8200.0,2024-02-22,98.87,Google Display
2436,650.0,invalid,21.67,TikTok Ads
2437,3714.0,2024-03-05,180.62,tiktok ads
2438,4342.0,2024-03-24,125.33,Instagram Ads
2439,7784.0,2024-02-22,-292.4,EMAIL
2440,3430.0,03/03/2024,167.82,
2441,1439.0,2024-01-04,89.82,TikTok Ads
2442,7090.0,2024-02-06,"215,74",Referral
2443,7079.0,2024-02-01,88.73,Instagram Ads
2444,7950.0,2024-01-02,272.23,GOOGLE DISPLAY
2445,48.0,invalid,118.67,Facebook Ads
2446,4112.0,2024-03-27,169.46,Instagram Ads
2447,132.0,2024-04-05,24.67,Email
2448,3814.0,2024-02-20,133.58,organic search
2449,7061.0,2024-04-29,,Google  Display
2450,3215.0,2024-03-21,243.64,Facebook Ads
2451,6916.0,2024-02-14,75.05,Organic Search
2452,3232.0,2024-01-30,75.56,TikTok Ads
2453,8061.0,2024-02-13,247.02,Google Search
2454,6390.0,2024-04-25,279.82,Instgram Ads
2455,6655.0,2024-02-16,37.65,
2456,3119.0,,,Google Search
2457,7439.0,,107.86,TikTok Ads
2458,1392.0,2024-02-22,,Google Display
2459,7678.0,2024-03-23,34.22,TikTok Ads
2460,6678.0,2024-01-18,71.23,EMAIL
2461,7153.0,2024-02-27,228.22,Direct
2462,5954.0,2024-02-21,,Facebook Ads
2463,6155.0,2024-03-24,152.84,Facebook Ads
2464,6312.0,11/02/2024,"138,21",Instagram Ads
2465,2071.0,2024-01-28,106.98,Organic Search
2466,6743.0,2024-01-29,124.43,Google Search
2467,3491.0,2024-03-14,163.68,
2468,7540.0,invalid,"56,8",Google Search
2469,3025.0,2024-03-24,"175,88",Organic Search
2470,5698.0,2024-03-15,243.58,Facebook Ads
2471,2924.0,,230.45,Instagram Ads
2472,7717.0,2024-02-12,54.63,Google Search
2473,825.0,2024-03-02,53.28,Organic Search
2474,4355.0,19/03/2024,87.77,Instagram Ads
2475,3331.0,2024-02-24,114.71,google display
2476,7978.0,2024-04-15,,TikTok Ads
2477,4054.0,2024-04-19,,Referral
2478,7631.0,2024-02-16,-26.44,Instagram Ads
2479,4775.0,2024-02-27,20.06,Instagram Ads
2480,4516.0,2024-03-01,123.65,Instgram Ads
2481,3532.0,2024-04-16,212.18,Instagram Ads
2482,7554.0,invalid,66.1,Facebook Ads
2483,2644.0,2024-02-09,196.04,Organic  Search
2484,3535.0,2024-03-24,85.35,Referral
2485,8513.0,2024-01-28,266.96,Referral
2486,3363.0,2024-04-09,"269,75",email
2487,7050.0,2024-01-11,96.21,Referral
2488,516.0,invalid,76.7,
2489,5454.0,2024-03-03,129.28,Google Display
2490,1213.0,2024-04-04,79.75,Direct
2491,3634.0,25/01/2024,204.99,TikTok Ads
2492,7541.0,2024-02-06,249.56,Direct
2493,7648.0,2024-02-05,,Google Display
2494,,2024-02-24,249.06,Referral
2495,2583.0,2024-04-10,"125,13",Referral
2496,6334.0,2024-03-16,55.33,organic search
2497,5219.0,2024-03-09,224.01,Google Display
2498,4941.0,2024-01-11,114.54,facebook ads
2499,3209.0,2024-03-04,204.67,Organic Search
2500,4615.0,2024-01-20,88.49,Direct
2501,1378.0,2024-04-18,33.56,Organic Search
2502,4335.0,2024-02-09,297.85,Facebook Ads
2503,1370.0,2024-02-14,55.3,
2504,6313.0,2024-01-10,296.64,Google Search
2505,6049.0,2024-02-05,293.41,Referral
2506,8251.0,2024-04-29,240.21,Google Display
2507,,2024-03-25,"201,23",instagram ads
2508,483.0,2024-03-04,177.56,instagram ads
2509,7864.0,2024-03-11,261.17,
2510,522.0,2024-01-16,,Referral
2511,2313.0,2024-03-11,145.63,FB Ads
2512,4947.0,2024-02-07,189.62,Direct
2513,6939.0,2024-01-29,129.25,Organic Search
2514,4705.0,2024-02-07,133.97,Google Display
2515,5977.0,2024-03-26,,Email
2516,661.0,2024-04-08,173.63,Instagram Ads
2517,5115.0,2024-03-24,256.67,TikTok Ads
2518,3173.0,2024-04-16,68.44,Google Display
2519,3387.0,2024-03-30,280.99,Google Display
2520,3680.0,2024-04-23,209.84,FB Ads
2521,3019.0,2024-01-10,248.75,google display
2522,4427.0,2024-03-28,"171,3",Google Display
2523,7036.0,2024-04-01,236.06,Organic Search
2524,4002.0,2024-03-07,14.7,Facebook Ads
2525,4934.0,2024-02-26,247.33,EMAIL
2526,4142.0,invalid,21.64,Organic Search
2527,5414.0,2024-03-31,"268,07",Referral
2528,8177.0,2024-02-23,297.67,Referral
2529,980.0,2024-04-25,95.28,TikTok Ads
2530,997.0,13/01/2024,,Email
2531,7367.0,2024-01-21,231.96,FB Ads
2532,5503.0,2024-01-05,83.38,Google Search
2533,7619.0,invalid,261.01,Instagram Ads
2534,5537.0,invalid,39.82,TikTok Ads
2535,3052.0,2024-03-11,-46.53,TicTok Ads
2536,7360.0,2024-01-05,293.95,Direct
2537,142.0,2024-04-15,205.41,Organic  Search
2538,6360.0,2024-03-05,,Direct
2539,1949.0,2024-02-13,104.06,TicTok Ads
2540,1945.0,,206.18,Organic Search
2541,6070.0,2024-01-28,182.33,Facebook Ads
2542,8492.0,2024-04-11,184.91,Facebook Ads
2543,3726.0,2024-04-19,-207.93,Referral
2544,552.0,2024-02-23,-176.85,Referral
2545,6147.0,2024-02-26,134.43,Referral
2546,1084.0,2024-02-26,90.02,Referral
2547,8160.0,2024-01-22,232.89,email
2548,672.0,2024-02-11,75.62,
2549,2037.0,2024-04-01,210.78,Organic Search
2550,4831.0,2024-04-29,77.67,Email
2551,3410.0,2024-02-23,191.35,Organic Search
2552,2745.0,2024-03-02,226.65,Google Search
2553,2308.0,2024-04-13,,
2554,2287.0,2024-03-19,27.38,Organic Search
2555,1919.0,2024-02-17,,TikTok Ads
2556,4324.0,2024-03-08,185.74,Google Search
2557,536.0,2024-04-21,256.34,TikTok Ads
2558,2011.0,2024-03-11,23.05,referal
2559,1935.0,17/01/2024,222.9,Direct
2560,3094.0,,,Google Search
2561,8416.0,2024-04-26,148.77,Google Display
2562,543.0,2024-03-04,-279.37,Instagram Ads
2563,396.0,2024-04-25,106.27,Gogle Search
2564,2235.0,22/03/2024,-144.95,Direct
2565,2038.0,2024-02-03,-13.97,referral
2566,3814.0,2024-01-05,33.66,REFERRAL
2567,4672.0,2024-01-16,84.99,Organic Search
2568,1545.0,2024-01-03,18.08,Referral
2569,6173.0,2024-04-02,193.1,REFERRAL
2570,3243.0,2024-02-04,133.66,ORGANIC_SEARCH
2571,3196.0,2024-04-13,168.96,Google Search
2572,1303.0,2024-04-10,60.65,Email
2573,7599.0,2024-01-08,-95.82,
2574,,16/01/2024,202.51,organic search
2575,6094.0,2024-04-15,,Facebok Ads
2576,1310.0,2024-03-23,24.62,Direct
2577,1254.0,2024-01-15,,Organic Search
2578,7812.0,2024-02-17,177.3,tik_tok_ads
2579,1548.0,2024-04-05,"173,54",Email
2580,573.0,2024-03-07,155.08,Google Search
2581,489.0,2024-01-27,,TikTok Ads
2582,3307.0,invalid,36.06,direct
2583,7694.0,invalid,184.26,Organic Search
2584,6114.0,2024-02-04,108.88,tiktok ads
2585,3739.0,2024-01-13,276.01,Instagram Ads
2586,2864.0,2024-01-17,"127,91",Email
2587,3282.0,15/03/2024,51.55,Google Search
2588,6580.0,2024-02-19,-217.27,Google Display
2589,5233.0,2024-03-03,95.07,Google Display
2590,4712.0,2024-01-02,162.39,Email
2591,1121.0,2024-04-24,"212,37",Googel Display
2592,5624.0,2024-02-17,271.08,Instagram Ads
2593,,2024-02-18,"239,74",Google Search
2594,6542.0,2024-03-09,,tik_tok_ads
2595,546.0,2024-04-04,207.09,Google Search
2596,6767.0,2024-01-11,-284.32,Organic Search
2597,1903.0,2024-01-31,"95,79",TikTok Ads
2598,,2024-04-06,10.32,Gogle Search
2599,3468.0,2024-03-30,88.87,Referral
2600,338.0,03/04/2024,73.19,Direct
2601,8435.0,2024-01-01,-201.93,Organic Search
2602,7688.0,13/02/2024,193.78,TikTok Ads
2603,6688.0,2024-01-20,182.1,
2604,2792.0,2024-02-07,14.71,Referral
2605,7522.0,2024-01-15,221.35,TikTok Ads
2606,1148.0,2024-04-25,103.82,Direct
2607,8038.0,2024-04-10,202.87,Google Display
2608,7392.0,2024-03-15,171.41,DIRECT
2609,4849.0,2024-04-09,109.39,Facebook Ads
2610,702.0,2024-02-19,49.03,Email
2611,7157.0,2024-01-16,37.38,Google Search
2612,7191.0,2024-01-20,251.14,Organic Search
2613,1776.0,2024-04-22,"276,34",TikTok Ads
2614,843.0,2024-02-18,198.44,Google Search
2615,189.0,2024-04-24,40.0,
2616,891.0,24/02/2024,126.59,FB Ads
2617,4571.0,2024-03-09,221.39,Referral
2618,1913.0,invalid,236.15,Referral
2619,2130.0,2024-04-19,44.28,Facebook Ads
2620,1763.0,2024-01-07,10.01,Email
2621,6443.0,2024-02-20,216.52,Organic Search
2622,5503.0,2024-02-12,113.41,TicTok Ads
2623,3712.0,2024-03-16,83.8,GOOGLE DISPLAY
2624,6704.0,2024-01-18,-13.74,Organic  Search
2625,5205.0,2024-01-29,"166,69",Instagram Ads
2626,268.0,2024-01-24,256.83,Direct
2627,456.0,2024-01-06,287.71,TikTok Ads
2628,331.0,2024-04-21,174.07,Direct
2629,7193.0,2024-02-01,-159.19,TicTok Ads
2630,3594.0,2024-02-14,34.67,eMail
2631,1892.0,02/03/2024,169.17,Facebook Ads
2632,6337.0,2024-03-22,120.19,Facebook Ads
2633,4065.0,2024-02-11,186.07,Google Search
2634,7619.0,2024-02-06,122.73,Referral
2635,2602.0,2024-02-29,79.69,Organic Search
2636,751.0,2024-03-18,37.54,EMAIL
2637,691.0,2024-04-19,101.33,Google Search
2638,4912.0,27/03/2024,38.03,Google Search
2639,2616.0,2024-02-10,"61,3",Facebook Ads
2640,2699.0,2024-02-07,296.33,Google Search
2641,2498.0,2024-03-28,138.79,GOOGLE DISPLAY
2642,2191.0,2024-03-05,,Organic Search
2643,1749.0,2024-01-12,263.35,Organic Search
2644,3415.0,2024-02-03,298.71,Referral
2645,4117.0,2024-02-10,"178,99",TicTok Ads
2646,5939.0,2024-02-05,"245,62",Google Search
2647,942.0,2024-01-29,104.81,Direct
2648,488.0,2024-01-08,98.67,referral
2649,6461.0,2024-04-18,126.78,Google Search
2650,5942.0,2024-01-12,205.03,Organic Search
2651,7498.0,2024-04-11,207.84,Google  Display
2652,1811.0,2024-02-12,101.42,Facebook Ads
2653,8064.0,24/02/2024,48.63,Direct
2654,758.0,2024-04-03,193.39,TikTok Ads
2655,3400.0,2024-04-28,47.21,Organic Search
2656,6807.0,2024-02-29,177.76,Direct 
2657,6279.0,2024-01-03,211.09,
2658,713.0,2024-01-20,213.18,Google Search
2659,3019.0,2024-01-15,"228,51",Facebook Ads
2660,5739.0,2024-04-25,,TikTok Ads
2661,1194.0,2024-02-27,154.99,Instagram Ads
2662,3888.0,2024-01-02,221.77,Instagram Ads
2663,6197.0,2024-02-14,189.56,Organic Search
2664,5322.0,2024-01-02,64.13,Organic Search
2665,5747.0,2024-01-21,17.45,Google Search
2666,7283.0,2024-01-22,92.52,Facebook Ads
2667,6312.0,2024-02-04,-138.48,Organic  Search
2668,911.0,2024-04-05,188.96,Facebook Ads
2669,2063.0,2024-04-27,256.49,Referral
2670,6465.0,2024-03-11,66.91,Email
2671,7559.0,2024-02-08,46.41,Direct
2672,8076.0,2024-04-07,289.41,Organic Search
2673,3728.0,invalid,,Referral
2674,3341.0,2024-01-19,148.76,Instagram Ads
2675,2192.0,2024-04-01,,Email
2676,7867.0,,167.0,Google Search
2677,1617.0,2024-03-26,34.95,Email
2678,5326.0,2024-02-17,26.54,Direct
2679,,2024-04-28,40.59,Email
2680,95.0,2024-03-30,179.82,Organic Search
2681,2666.0,2024-01-24,167.86,Email
2682,1440.0,2024-04-08,77.78,Google Search
2683,7289.0,2024-02-22,194.95,Facebook Ads
2684,303.0,2024-03-01,247.82,Referral
2685,5089.0,2024-03-11,22.06,Email
2686,8227.0,20/02/2024,154.46,Gogle Search
2687,5004.0,2024-03-30,209.9,Organic Search
2688,5844.0,2024-03-14,,Google Search
2689,611.0,2024-03-23,99.25,Email
2690,7588.0,2024-03-12,-187.95,TikTok Ads
2691,6604.0,2024-02-20,270.4,REFERRAL
2692,1264.0,2024-01-13,244.88,Email
2693,6711.0,,179.11,direct
2694,7555.0,2024-02-12,221.76,Email
2695,6066.0,2024-01-22,115.8,Organic  Search
2696,6654.0,2024-03-21,195.88,
2697,2167.0,2024-02-20,145.19,Instagram Ads
2698,7857.0,2024-02-07,65.08,Google Search
2699,2149.0,2024-02-01,213.5,Organic Search
2700,6128.0,,171.37,Facebook Ads
2701,5166.0,2024-01-19,114.0,Email
2702,3541.0,2024-01-22,"274,29",Google Search
2703,4430.0,2024-04-18,16.07,Email
2704,4531.0,2024-03-19,101.57,Facebook Ads
2705,765.0,2024-03-18,-26.5,Organic Search
2706,3218.0,2024-01-16,232.29,Instagram Ads
2707,609.0,2024-03-08,213.61,Google Search
2708,2506.0,2024-01-24,106.09,
2709,5228.0,2024-01-14,205.94,Facebook Ads
2710,4274.0,2024-04-17,124.82,Google Display
2711,7992.0,2024-04-13,229.31,REFERRAL
2712,4410.0,2024-01-04,141.71,Facebook Ads
2713,2015.0,2024-04-11,"129,56",Direct
2714,6853.0,invalid,281.07,Email
2715,506.0,2024-03-01,"82,75",Organic Search
2716,8553.0,2024-02-10,44.93,Instagram Ads
2717,2394.0,2024-03-22,179.52,Google Search
2718,4896.0,2024-01-30,-291.1,eMail
2719,6714.0,invalid,-119.57,direct
2720,2448.0,2024-02-08,27.99,DIRECT
2721,2415.0,2024-04-22,108.4,Google Display
2722,5202.0,2024-02-13,156.72,Direct
2723,1470.0,2024-01-26,56.96,Google Display
2724,973.0,2024-01-22,200.85,Direct
2725,4465.0,29/04/2024,299.35,insta_Ads
2726,1859.0,invalid,141.0,Instagram Ads
2727,5789.0,17/04/2024,-112.87,DIRECT
2728,8141.0,2024-03-04,126.2,Referral
2729,4430.0,2024-02-24,43.39,Google Display
2730,601.0,2024-04-28,266.15,Organic Search
2731,1391.0,2024-02-09,130.3,FB Ads
2732,2829.0,2024-01-13,122.31,Email
2733,950.0,2024-03-04,201.31,organic search
2734,4436.0,2024-01-17,138.19,TikTok Ads
2735,4424.0,2024-01-07,-197.99,Google Display
2736,2630.0,2024-03-17,27.82,Googel Search
2737,2836.0,2024-04-15,245.98,Email
2738,2327.0,2024-04-11,282.75,TikTok Ads
2739,2358.0,2024-02-13,198.14,Google Display
2740,4569.0,2024-04-15,286.82,google display
2741,4046.0,2024-03-25,"53,92",Google Search
2742,3736.0,invalid,148.45,Google Search
2743,6379.0,2024-01-30,184.52,TikTok Ads
2744,4585.0,2024-02-20,178.7,Referral
2745,2085.0,2024-02-02,126.42,Referral
2746,3564.0,2024-02-22,108.04,TikTok Ads
2747,4716.0,2024-03-15,-46.78,Direct
2748,351.0,2024-01-26,123.61,Google Search
2749,4830.0,2024-03-02,,Direct
2750,3710.0,2024-02-20,222.97,Email
2751,6428.0,2024-02-12,70.56,Google Search
2752,6720.0,2024-01-31,26.98,Google Display
2753,861.0,2024-03-28,170.19,Email
2754,3218.0,2024-01-26,182.62,Google Search
2755,617.0,2024-01-04,262.85,Direct
2756,4460.0,2024-02-13,177.32,Google Search
2757,2079.0,2024-01-29,110.19,Email
2758,3442.0,2024-01-18,242.87,
2759,7717.0,2024-03-09,166.68,Email
2760,3522.0,2024-03-22,32.99,Instagram Ads
2761,2948.0,2024-02-15,174.1,Referral
2762,2257.0,2024-02-23,273.33,Instagram Ads
2763,4906.0,2024-01-04,124.93,facebook ads
2764,6808.0,2024-01-05,,Google Search
2765,133.0,2024-03-16,51.61,
2766,6404.0,2024-03-12,53.92,Instagram Ads
2767,,2024-01-14,,Facebook Ads
2768,2958.0,,-182.75,TikTok Ads
2769,8298.0,,33.38,Email
2770,2032.0,2024-01-27,282.47,Direct
2771,4181.0,2024-01-03,228.99,Facebook Ads
2772,3456.0,2024-02-08,180.12,Direct
2773,,2024-01-29,250.25,Googel Display
2774,8206.0,2024-03-07,"33,25",Google Search
2775,3709.0,2024-01-26,148.28,Referral
2776,2898.0,2024-01-15,192.73,Referral
2777,5710.0,16/01/2024,250.31,Direct
2778,3686.0,2024-03-05,-237.21,Email
2779,3889.0,2024-04-17,90.35,Referral
2780,,2024-03-26,282.86,Google Display
2781,7000.0,,,Facebook Ads
2782,4969.0,2024-03-26,263.79,Facebook Ads
2783,,2024-02-25,"291,57",Google Search
2784,1715.0,2024-02-21,61.37,Email
2785,1723.0,2024-01-07,-219.4,Instagram Ads
2786,1123.0,2024-01-27,"21,68",tiktok ads
2787,6777.0,05/02/2024,127.57,Gogle Search
2788,2181.0,2024-01-09,159.72,Referral
2789,3588.0,2024-03-28,178.39,Referral
2790,,invalid,281.42,
2791,1481.0,2024-04-14,204.95,TikTok Ads
2792,4600.0,2024-04-17,149.57,TikTok Ads
2793,7285.0,2024-03-31,244.81,Google Display
2794,549.0,2024-01-29,285.65,insta_Ads
2795,8430.0,2024-02-21,-16.4,
2796,1644.0,2024-04-22,294.93,insta_Ads
2797,1614.0,2024-02-05,34.98,
2798,3026.0,2024-01-06,246.17,Direct
2799,2028.0,2024-04-14,"91,3",Direct
2800,8165.0,2024-04-04,48.33,DIRECT
2801,7690.0,2024-03-23,137.56,Direct
2802,3001.0,2024-02-22,196.75,TikTok Ads
2803,3788.0,2024-01-12,120.48,Direct
2804,4096.0,2024-02-21,-25.82,TikTok Ads
2805,3804.0,2024-02-10,-183.84,Email
2806,1649.0,2024-04-12,271.7,Email
2807,4946.0,2024-04-29,121.13,Google Display
2808,6185.0,,72.74,TikTok Ads
2809,3399.0,20/02/2024,138.35,Email
2810,1932.0,2024-03-30,,Google Search
2811,53.0,2024-02-15,247.94,Email
2812,3712.0,2024-04-22,249.64,Organic Search
2813,8123.0,2024-02-28,180.52,TikTok Ads
2814,5442.0,2024-04-04,112.4,Referral
2815,586.0,2024-04-01,241.94,tik_tok_ads
2816,1212.0,2024-04-07,170.86,TikTok Ads
2817,8318.0,23/01/2024,249.52,Organic  Search
2818,6149.0,2024-03-21,-193.12,Google Display
2819,8144.0,2024-03-23,237.48,Referral
2820,448.0,2024-03-03,183.58,instagram ads
2821,3584.0,2024-01-14,130.1,Organic Search
2822,2872.0,,287.8,Google Display
2823,8231.0,2024-03-30,166.92,Referral
2824,1847.0,2024-02-22,185.48,Direct
2825,2643.0,2024-01-07,73.94,Google Search
2826,3846.0,2024-04-21,,Google Display
2827,6230.0,08/04/2024,"175,77",Direct
2828,7078.0,18/02/2024,63.6,Facebook Ads
2829,59.0,2024-04-29,27.28,Facebook Ads
2830,2199.0,2024-01-17,185.26,Referral
2831,5282.0,2024-03-24,"231,47",Referral
2832,4036.0,2024-01-01,161.79,Referral
2833,3787.0,2024-03-13,75.76,TikTok Ads
2834,6745.0,2024-01-03,203.29,instagram ads
2835,2131.0,2024-02-20,33.23,Google Display
2836,,,138.13,Google Search
2837,7981.0,2024-02-27,57.38,google search
2838,1458.0,invalid,63.49,direct
2839,673.0,2024-02-19,68.67,Email
2840,8477.0,2024-02-07,122.15,Referral
2841,5817.0,2024-03-29,,Google Search
2842,7086.0,2024-03-11,125.36,TikTok Ads
2843,2319.0,2024-02-15,"158,4",TikTok Ads
2844,2785.0,2024-02-28,150.16,TikTok Ads
2845,1385.0,,-121.01,Email
2846,616.0,2024-01-02,,Organic Search
2847,4224.0,2024-02-11,52.14,GOOGLE DISPLAY
2848,1206.0,2024-01-29,"156,65",Googel Display
2849,1563.0,2024-04-18,"27,99",google-Search
2850,2105.0,2024-04-11,,TikTok Ads
2851,5420.0,2024-04-28,176.42,Referral
2852,7759.0,2024-01-21,,Facebook Ads
2853,3408.0,20/02/2024,264.63,Direct
2854,3149.0,09/04/2024,171.78,organic search
2855,6175.0,2024-02-11,288.34,fb_ads
2856,939.0,2024-03-08,24.12,Facebook Ads
2857,578.0,2024-03-05,38.42,Google Search
2858,2007.0,,22.78,Google Display
2859,6548.0,2024-04-05,63.73,Google  Search
2860,4744.0,2024-03-29,166.97,Organic Search
2861,1952.0,2024-03-02,"197,22",
2862,2876.0,2024-01-13,23.22,Direct
2863,,2024-02-24,284.33,Email
2864,5230.0,2024-04-28,254.23,Organic Search
2865,3245.0,2024-03-09,96.02,insta_Ads
2866,5252.0,2024-01-31,,fb_ads
2867,854.0,2024-03-05,59.27,Instagram Ads
2868,282.0,2024-02-20,46.81,Referral
2869,5151.0,2024-01-22,,TikTok Ads
2870,6808.0,invalid,160.38,Google Display
2871,851.0,2024-02-01,,Email
2872,1274.0,2024-03-23,113.86,TikTok Ads
2873,,2024-03-19,,Google Search
2874,3917.0,2024-04-05,208.45,facebook ads
2875,6123.0,2024-01-13,285.2,Email
2876,4083.0,2024-03-12,51.34,Instagram Ads
2877,7700.0,2024-02-06,120.82,Instagram Ads
2878,3231.0,2024-01-19,170.87,
2879,3798.0,2024-02-16,32.26,Organic Search
2880,5858.0,2024-04-26,11.21,Facebook Ads
2881,3462.0,2024-03-30,-204.43,Organic Search
2882,2709.0,2024-03-18,196.13,Google Search
2883,1015.0,2024-01-20,129.13,Gogle Search
2884,3684.0,2024-04-03,152.0,
2885,964.0,2024-03-19,130.48,Facebook Ads
2886,752.0,2024-02-25,"16,96",
2887,1916.0,2024-03-15,107.26,Google Search
2888,1455.0,2024-02-22,-61.35,Facebook Ads
2889,5725.0,2024-03-10,38.54,Referral
2890,3474.0,2024-02-23,287.45,TikTok Ads
2891,1078.0,2024-01-10,"183,81",Google Search
2892,8179.0,2024-02-19,221.31,Email
2893,7000.0,2024-04-16,101.46,Instgram Ads
2894,7464.0,2024-02-29,124.01,Referral
2895,2001.0,2024-03-06,78.71,Direct
2896,1180.0,2024-03-28,38.12,Direct
2897,2077.0,2024-04-27,61.92,Google Display
2898,8268.0,2024-04-08,241.28,Google Search
2899,2578.0,2024-04-17,206.49,Instagram Ads
2900,3169.0,2024-01-31,168.61,Facebook Ads
2901,5824.0,2024-04-14,"147,78",Instagram Ads
2902,1538.0,2024-04-22,,Instagram Ads
2903,1306.0,2024-04-21,31.09,Email
2904,7829.0,2024-01-23,91.37,TikTok Ads
2905,7437.0,2024-01-20,111.48,Organic Search
2906,3657.0,2024-02-05,236.9,Email
2907,6928.0,2024-04-26,297.83,Direct
2908,6910.0,2024-02-22,,Facebook Ads
2909,7929.0,2024-01-04,263.55,TicTok Ads
2910,1102.0,2024-04-14,250.88,Email
2911,444.0,,75.15,Referral
2912,1277.0,2024-04-09,125.81,Email
2913,2247.0,2024-01-09,128.81,Facebook Ads
2914,414.0,20/02/2024,293.68,Googel Search
2915,7869.0,2024-01-14,-62.46,Instgram Ads
2916,5478.0,2024-03-13,241.76,Google Display
2917,7275.0,,106.92,google search
2918,900.0,2024-02-26,,eMail
2919,5626.0,2024-01-04,131.8,Referral
2920,5513.0,2024-02-19,,Instagram Ads
2921,7599.0,2024-03-09,251.46,Referral
2922,4234.0,2024-03-24,243.21,Instagram Ads
2923,7923.0,18/03/2024,,Organic Search
2924,8507.0,2024-01-17,27.29,Direct
2925,1770.0,2024-04-17,210.69,Google Search
2926,6107.0,2024-01-11,50.6,Referral
2927,838.0,2024-04-16,130.59,TikTok Ads
2928,7748.0,2024-02-15,169.09,Instagram Ads
2929,4716.0,2024-02-24,126.79,Google Search
2930,1917.0,2024-04-19,"160,69",Direct
2931,567.0,2024-01-12,298.99,TikTok Ads
2932,2403.0,invalid,49.21,TikTok Ads
2933,,2024-03-01,,Instagram Ads
2934,4904.0,19/02/2024,124.84,Organic Search
2935,2993.0,2024-02-26,48.57,facebook ads
2936,6981.0,2024-01-19,,GOOGLE SEARCH
2937,7905.0,2024-02-03,285.29,referral
2938,1180.0,2024-04-05,265.08,direct
2939,6936.0,2024-04-09,,organic search
2940,2827.0,2024-01-22,297.54,Email
2941,3422.0,2024-03-20,70.41,Facebook Ads
2942,4623.0,2024-03-23,113.08,Google Search
2943,5308.0,2024-02-05,204.07,Google Search
2944,4779.0,02/03/2024,150.3,Google Search
2945,3939.0,2024-03-28,131.33,Direct
2946,852.0,2024-03-06,113.77,Organic Search
2947,4668.0,2024-03-19,182.2,Referral
2948,2691.0,2024-04-19,176.92,Direct
2949,206.0,2024-04-07,56.82,
2950,1992.0,23/01/2024,146.8,Google Display
2951,3199.0,2024-02-14,170.51,DIRECT
2952,7922.0,2024-02-09,175.38,
2953,7226.0,2024-01-06,70.93,Direct
2954,6573.0,2024-04-15,225.26,Facebook Ads
2955,4840.0,2024-03-03,17.31,Direct
2956,3630.0,2024-03-16,112.9,Google Display
2957,3111.0,2024-01-13,236.26,Facebook Ads
2958,5370.0,,173.53,referral
2959,5572.0,2024-03-11,85.74,Instagram Ads
2960,4018.0,2024-02-09,211.54,tiktok ads
2961,6387.0,2024-04-04,174.54,TikTok Ads
2962,7208.0,2024-04-02,240.91,Referral
2963,1946.0,invalid,"223,16",Instagram Ads
