user_id,acquisition_date,acquisition_channel,acquisition_campaign
762,2024-01-18,Instgram Ads,3.0
763,2024-01-04,Facebook Ads,39.0
764,2024-03-07,TikTok Ads,2.0
765,12/04/2024,Facebook Ads,13.0
766,2024-01-10,,43.0
767,2024-03-09,Facebook Ads,51.0
768,2024-03-07,Direct,19.0
769,2024-04-20,Google Search,29.0
770,2024-01-27,Referral,40.0
771,2024-04-19,referral,26.0
772,2024-03-11,Google Display,53.0
773,2024-02-23,DIRECT,30.0
774,2024-02-10,direct,16.0
775,2024-03-09,Google Display,7.0
776,2024-03-15,Instagram Ads,8.0
777,2024-04-21,,1.0
778,2024-03-18,tiktok ads,28.0
779,2024-01-25,Instagram Ads,39.0
780,2024-03-12,Referral,12.0
781,2023-12-12,Facebook Ads,29.0
782,2024-02-03,Google Search,16.0
783,05/04/2024,Google Display,10.0
784,2024-03-05,Google Display,3.0
785,2024-03-10,,45.0
786,2023-12-15,Direct,7.0
787,02/12/2023,,39.0
788,2024-04-16,Facebook Ads,17.0
789,2024-02-04,Instagram Ads,52.0
790,2024-03-22,Referral,15.0
791,2024-03-16,tiktok ads,11.0
792,2024-03-18,Facebook Ads,9.0
793,2024-02-10,Referral,999.0
794,2024-04-15,Google Display,47.0
795,2023-12-20,Email,11.0
796,2023-12-12,TikTok Ads,21.0
797,2024-04-10,Referral,27.0
798,2024-01-23,Direct,25.0
799,2024-04-08,Direct,13.0
800,2023-12-28,Google Display,27.0
801,28/12/2023,tik_tok_ads,38.0
802,2023-12-04,TikTok Ads,35.0
803,2024-01-04,Google  Search,3.0
804,2024-01-05,Google Search,53.0
805,2024-04-05,Google Search,37.0
806,2024-03-23,Google Search,50.0
807,2024-03-06,Direct,15.0
808,2024-01-03,Email,44.0
809,2024-03-24,Email,5.0
810,2024-01-26,Instagram Ads,24.0
811,2024-02-29,Google Display,36.0
812,2024-04-07,Instagram Ads,37.0
813,2024-03-25,google display,24.0
814,2024-01-18,Google Display,24.0
815,2024-02-25,Google Search,29.0
816,2024-04-17,Email,39.0
817,2024-01-15,Email,50.0
818,2024-04-27,Email,45.0
819,2024-01-03,Instagram Ads,42.0
820,2024-04-25,tik_tok_ads,8.0
821,2024-04-03,Email,12.0
822,2023-12-01,Google Display,36.0
823,2024-02-28,Google Search,48.0
824,2024-03-29,TikTok Ads,21.0
825,2024-04-10,Google Search,38.0
826,2024-02-15,Facebook Ads,26.0
827,2023-12-09,TikTok Ads,49.0
828,2024-04-19,Referral,42.0
829,2024-04-25,Referral,20.0
830,2023-12-19,Direct,27.0
831,2024-04-26,TikTok Ads,3.0
832,2024-01-27,eMail,10.0
833,2024-04-24,TikTok Ads,17.0
834,,Direct,22.0
835,,Facebook Ads,25.0
836,2024-03-16,Google Display,14.0
837,2024-01-24,Email,16.0
838,2024-04-21,,18.0
839,2024-03-19,Google Display,29.0
840,2024-04-13,Organic Search,43.0
841,2024-02-21,Organic Search,17.0
842,2024-03-21,,29.0
843,2024-02-06,Direct,9.0
844,06/01/2024,Google Display,13.0
845,2024-01-25,Google Display,36.0
846,23/12/2023,Email,40.0
847,2024-04-05,Google Search,45.0
848,31/01/2024,Facebook Ads,15.0
849,2024-02-17,Google Search,11.0
850,2024-03-28,Email,22.0
851,2024-03-31,Direct,32.0
852,2024-03-01,Organic Search,33.0
853,2024-02-23,Facebook Ads,32.0
854,2023-12-25,TikTok Ads,31.0
855,2024-04-12,Email,14.0
856,2024-03-27,TikTok Ads,6.0
857,,Instagram Ads,21.0
858,2023-12-15,Organic Search,24.0
859,2024-01-30,Googel Search,10.0
860,24/02/2024,Google Search,23.0
861,2024-04-22,Organic Search,47.0
862,2024-02-28,Direct,4.0
863,2024-03-23,Google Search,35.0
864,2024-02-05,Organic Search,49.0
865,2023-12-26,Facebook Ads,23.0
866,2024-01-29,Google Display,34.0
867,2024-02-25,Organic Search,4.0
868,2023-12-29,Referral,1.0
869,2024-02-21,Referral,47.0
870,2023-12-13,FB Ads,47.0
871,2024-03-09,Google Search,16.0
872,2024-04-26,Direct,26.0
873,13/03/2024,Google Search,15.0
874,2023-12-19,Google Search,15.0
875,2024-01-05,Organic Search,41.0
876,2024-01-13,Facebook Ads,17.0
877,,Referral,51.0
878,2024-04-02,Google Search,41.0
879,2024-01-31,Organic  Search,40.0
880,2024-01-28,Referral,11.0
881,26/03/2024,TikTok Ads,48.0
882,2024-02-03,TicTok Ads,53.0
883,2024-03-23,Referral,47.0
884,2024-01-26,facebook ads,21.0
885,2023-12-16,eMail,34.0
886,2023-12-29,TikTok Ads,20.0
887,2024-02-12,Email,16.0
888,2024-03-06,Organic Search,11.0
889,2024-02-07,Referral,7.0
890,2024-04-16,Facebook Ads,23.0
891,2023-12-10,Referral,3.0
892,2024-01-14,TicTok Ads,6.0
893,2024-03-07,TikTok Ads,10.0
894,2024-04-20,Instagram Ads,4.0
895,2024-01-23,Email,18.0
896,2024-03-15,Direct,43.0
897,2024-04-20,TikTok Ads,52.0
898,2024-03-03,Organic Search,52.0
899,11/02/2024,Organic Search,44.0
900,2023-12-17,ORGANIC_SEARCH,26.0
901,2024-01-29,Email,1.0
902,2024-03-31,,48.0
903,2024-01-13,TikTok Ads,47.0
904,2024-02-01,Instgram Ads,48.0
905,2024-02-26,Google Display,4.0
906,2023-12-16,Facebook Ads,17.0
907,2024-01-28,Direct,7.0
908,2024-03-10,Facebook Ads,27.0
909,2023-12-24,Google Search,18.0
910,2024-04-09,TikTok Ads,44.0
911,2024-02-13,Facebook Ads,45.0
912,2024-02-15,Google Search,40.0
913,2024-03-21,Direct,49.0
914,2024-04-21,Organic Search,53.0
915,11/04/2024,Direct,4.0
916,2023-12-15,Email,34.0
917,2024-01-22,TikTok Ads,21.0
918,2023-12-30,,27.0
919,2024-03-01,Google Display,42.0
920,2023-12-15,Google Search,11.0
921,21/01/2024,Google Display,39.0
922,2024-04-02,Organic Search,48.0
923,2024-04-05,Instagram Ads,39.0
924,2024-03-07,Facebook Ads,36.0
925,2024-02-08,Facebook Ads,42.0
926,2023-12-29,Referral,42.0
927,2024-03-17,TikTok Ads,32.0
928,2024-03-12,organic search,33.0
929,2023-12-24,Direct,30.0
930,06/02/2024,Google Search,4.0
931,19/01/2024,Gogle Search,44.0
932,2024-04-08,DIRECT,43.0
933,invalid,Email,4.0
934,2024-02-14,Facebook Ads,2.0
935,2023-12-27,Organic Search,16.0
936,2024-02-19,Referral,25.0
937,2024-02-24,TikTok Ads,9.0
938,2023-12-11,Google Search,9.0
939,2024-02-23,Email,50.0
940,24/12/2023,Instagram Ads,1.0
941,,Google Display,25.0
942,,Organic Search,39.0
943,2024-01-31,Google Display,24.0
944,2024-02-27,Google Display,31.0
945,2024-01-18,Direct,4.0
946,2024-02-05,Referral,14.0
947,2024-03-29,Instagram Ads,40.0
948,2024-02-01,Organic Search,38.0
949,2024-04-01,Google Search,17.0
950,invalid,Googel Search,4.0
951,,,38.0
952,2024-03-26,Referral,37.0
953,2024-03-30,,22.0
954,2023-12-13,TikTok Ads,2.0
955,2024-03-17,Google Search,3.0
956,2024-04-03,facebook ads,9.0
957,2024-04-14,Google Display,27.0
958,2024-03-12,instagram ads,23.0
959,2024-03-26,Referral,4.0
960,2024-04-19,Email,4.0
961,2024-02-15,Referral,16.0
962,2024-02-28,direct,42.0
963,2024-04-23,Organic Search,52.0
964,2024-03-06,Organic  Search,20.0
965,2024-02-24,DIRECT,26.0
966,2024-01-24,TikTok Ads,50.0
967,2024-03-27,REFERRAL,44.0
968,23/02/2024,Direct,37.0
969,2024-02-14,Facebook Ads,26.0
970,27/03/2024,Google Search,31.0
971,,Direct,20.0
972,2023-12-01,Facebook Ads,27.0
973,2023-12-25,Email,7.0
974,2024-02-20,referal,40.0
975,invalid,Direct,32.0
976,2024-04-22,Organic Search,32.0
977,,Referral,13.0
978,2023-12-01,TicTok Ads,50.0
979,2024-01-21,Email,43.0
980,invalid,FB Ads,10.0
981,2024-04-25,Organic Search,22.0
982,2023-12-13,referral,16.0
983,2023-12-03,TicTok Ads,13.0
984,05/02/2024,TikTok Ads,22.0
985,2024-04-11,Facebook Ads,52.0
986,17/12/2023,direct,11.0
987,2024-02-02,Googel Display,7.0
988,2024-01-05,Referral,20.0
989,2024-01-27,Facebook Ads,38.0
990,2023-12-10,google-Search,7.0
991,2024-03-31,Organic Search,24.0
992,2024-04-23,Organic Search,26.0
993,2023-12-02,TikTok Ads,53.0
994,2024-03-01,google-Search,24.0
995,2023-12-10,Organic Search,24.0
996,2024-03-05,Referral,2.0
997,2024-03-25,referral,19.0
998,2024-02-12,Google Display,5.0
999,2023-12-30,organic search,43.0
1000,19/04/2024,Direct,33.0
1001,2024-02-12,Direct,41.0
1002,06/01/2024,Instagram Ads,12.0
1003,2024-03-30,Email,4.0
1004,2024-04-26,Organic Search,35.0
1005,2024-03-07,TikTok Ads,46.0
1006,2024-02-14,Google Search,6.0
1007,2024-02-10,Google Display,48.0
1008,2024-01-30,Facebook Ads,25.0
1009,2024-04-15,Direct,20.0
1010,23/02/2024,Referral,7.0
1011,2023-12-30,instagram ads,16.0
1012,2024-01-31,Referral,18.0
1013,2024-04-20,Facebook Ads,6.0
1014,2024-03-22,TikTok Ads,3.0
1015,09/02/2024,Referral,34.0
1016,2023-12-29,Google Search,51.0
1017,2024-04-14,Referral,38.0
1018,2024-03-09,Facebook Ads,50.0
1019,2024-02-09,Referral,7.0
1020,2024-03-15,,11.0
1021,2024-02-21,,14.0
1022,2024-02-21,referral,47.0
1023,2024-02-01,Instagram Ads,9.0
1024,2024-02-22,Google Search,3.0
1025,2024-01-26,Google Search,4.0
1026,2024-02-17,Referral,20.0
1027,2024-01-22,Direct,23.0
1028,2024-03-18,Email,33.0
1029,2024-02-19,Googel Search,3.0
1030,2024-01-01,Direct,12.0
1031,2024-03-26,Direct,38.0
1032,2024-01-25,referal,23.0
1033,2024-04-24,Google Display,52.0
1034,24/04/2024,Instagram Ads,2.0
1035,2023-12-13,Facebook Ads,20.0
1036,2024-04-23,Facebook Ads,8.0
1037,2024-01-08,Direct,17.0
1038,2024-02-24,,23.0
1039,2024-02-19,Instagram Ads,4.0
1040,2024-03-14,Email,29.0
1041,07/02/2024,Direct,14.0
1042,2024-01-12,Organic Search,35.0
1043,23/02/2024,referal,5.0
1044,2024-03-07,Google Display,35.0
1045,2024-01-24,Referral,0.0
1046,2024-04-27,Direct,30.0
1047,2024-03-04,Instagram Ads,14.0
1048,2024-04-18,Referral,44.0
1049,2024-03-27,Email,31.0
1050,2024-04-22,Direct,44.0
1051,2024-01-20,Google Display,8.0
1052,2024-04-12,Google Search,26.0
1053,2024-02-14,Google  Search,10.0
1054,2024-01-17,Email,2.0
1055,2023-12-30,Instagram Ads,11.0
1056,2024-04-02,Google Display,50.0
1057,2024-01-07,organic search,4.0
1058,2024-04-23,Instagram Ads,33.0
1059,2024-02-20,Google Search,53.0
1060,2024-04-07,Email,23.0
1061,2024-02-29,Email,53.0
1062,2024-01-12,Email,38.0
1063,2024-02-18,Facebook Ads,45.0
1064,2024-03-01,Organic Search,50.0
1065,2024-03-10,Google Search,2.0
1066,invalid,google display,29.0
1067,2024-02-05,tiktok ads,12.0
1068,2024-01-11,Organic  Search,31.0
1069,invalid,Direct,53.0
1070,2024-03-06,Google Display,22.0
1071,2023-12-11,TikTok Ads,52.0
1072,invalid,instagram ads,13.0
1073,2024-01-16,TikTok Ads,44.0
1074,2024-04-04,Facebook Ads,10.0
1075,2024-03-18,Email,24.0
1076,2023-12-05,Google Search,24.0
1077,2024-04-22,Google Search,16.0
1078,2024-04-29,TikTok Ads,29.0
1079,20/03/2024,Google Display,33.0
1080,2023-12-17,Organic Search,5.0
1081,2024-02-11,Email,29.0
1082,2023-12-19,TikTok Ads,15.0
1083,invalid,EMAIL,54.0
1084,2024-04-14,Referral,17.0
1085,02/02/2024,Facebook Ads,8.0
1086,2024-02-04,Email,28.0
1087,2023-12-18,Facebook Ads,24.0
1088,invalid,TikTok Ads,8.0
1089,,Google Search,30.0
1090,2024-02-17,Direct,32.0
1091,2024-03-18,Organic Search,23.0
1092,2023-12-03,Referral,48.0
1093,invalid,Google Search,999.0
1094,2024-03-11,Google Search,22.0
1095,2024-04-02,Organic Search,4.0
1096,2024-01-07,Referral,3.0
1097,2023-12-01,Google Display,44.0
1098,2024-03-22,Facebok Ads,28.0
1099,2024-02-29,Email,13.0
1100,15/12/2023,Facebook Ads,2.0
1101,2024-02-07,Google Search,32.0
1102,2024-04-20,Referral,15.0
1103,2024-01-19,Google Search,51.0
1104,2023-12-10,,48.0
1105,2024-04-19,,41.0
1106,2024-04-01,Googel Search,2.0
1107,2024-03-24,insta_Ads,39.0
1108,2024-03-06,TikTok Ads,2.0
1109,2024-04-27,Google Search,0.0
1110,2024-04-20,Organic Search,12.0
1111,2024-04-18,tiktok ads,53.0
1112,2024-04-15,Google Search,36.0
1113,2024-02-10,eMail,7.0
1114,2024-04-12,Facebook Ads,20.0
1115,2024-02-21,FB Ads,10.0
1116,23/04/2024,Google Display,19.0
1117,2024-01-11,Facebook Ads,17.0
1118,2023-12-05,Referral,36.0
1119,2024-03-24,,10.0
1120,2024-01-23,Referral,7.0
1121,2024-02-05,Email,13.0
1122,2024-03-27,TikTok Ads,37.0
1123,2024-03-03,,33.0
1124,,Instagram Ads,9.0
1125,2023-12-25,Google Search,21.0
1126,2024-04-19,Gogle Search,22.0
1127,2023-12-09,Gogle Search,28.0
1128,invalid,Instagram Ads,24.0
1129,2024-02-01,organic search,45.0
1130,2024-03-26,Google Display,25.0
1131,2024-04-18,email,53.0
1132,2024-03-19,Organic Search,18.0
1133,2024-01-12,Direct,25.0
1134,2023-12-16,Google Search,19.0
1135,2024-04-22,GOOGLE DISPLAY,44.0
1136,,Email,39.0
1137,2024-03-20,Organic  Search,5.0
1138,2024-01-30,Organic Search,7.0
1139,2024-03-09,Google Display,16.0
1140,2024-04-10,TikTok Ads,51.0
1141,2024-01-30,Google Display,42.0
1142,13/12/2023,Instagram Ads,1.0
1143,2023-12-05,EMAIL,38.0
1144,2024-01-06,TikTok Ads,42.0
1145,2024-04-29,Direct,47.0
1146,2024-04-27,Google Display,37.0
1147,2024-03-21,Direct,36.0
1148,2023-12-09,,32.0
1149,2024-04-15,Direct,25.0
1150,2024-03-07,Organic Search,52.0
1151,2024-03-05,Facebook Ads,22.0
1152,2024-04-17,Direct,41.0
1153,,ORGANIC_SEARCH,36.0
1154,2024-01-17,Organic Search,4.0
1155,2024-03-10,TikTok Ads,49.0
1156,invalid,Google Search,23.0
1157,2024-04-29,Instagram Ads,16.0
1158,2024-01-28,Referral,6.0
1159,2024-03-01,TikTok Ads,23.0
1160,22/01/2024,Google Search,11.0
1161,2024-01-14,TikTok Ads,25.0
1162,2024-03-19,Email,52.0
1163,2024-01-15,Instagram Ads,6.0
1164,2024-03-20,Direct,11.0
1165,2024-02-18,Google Search,29.0
1166,2024-02-19,Direct,20.0
1167,2024-01-03,Google Display,28.0
1168,2023-12-08,Referral,0.0
1169,2024-01-30,Organic Search,21.0
1170,2024-01-27,Instagram Ads,44.0
1171,2024-01-16,TikTok Ads,51.0
1172,,Email,46.0
1173,2024-03-15,Referral,15.0
1174,2024-01-22,Google Display,12.0
1175,2024-01-28,Organic Search,54.0
1176,2024-01-19,Instagram Ads,19.0
1177,2023-12-04,GOOGLE DISPLAY,4.0
1178,2024-02-17,Instagram Ads,43.0
1179,30/03/2024,Referral,33.0
1180,2023-12-21,Email,29.0
1181,2024-01-15,Facebook Ads,41.0
1182,2024-01-06,google display,52.0
1183,2024-02-15,Organic Search,13.0
1184,23/03/2024,Direct,25.0
1185,2024-01-20,TikTok Ads,37.0
1186,2024-01-09,Email,32.0
1187,2023-12-23,Organic  Search,54.0
1188,2024-02-22,TikTok Ads,30.0
1189,2024-02-03,,12.0
1190,2024-03-17,Instagram Ads,30.0
1191,2024-03-10,Referral,30.0
1192,2024-01-10,Google Display,13.0
1193,2024-01-23,Google Search,18.0
1194,2024-04-27,Google Display,46.0
1195,2024-03-31,Direct,37.0
1196,2024-02-17,TikTok Ads,16.0
1197,2024-01-07,TikTok Ads,52.0
1198,2023-12-30,Google Search,42.0
1199,21/03/2024,TikTok Ads,31.0
1200,2024-03-25,Referral,41.0
1201,2024-01-21,Email,12.0
1202,2024-03-27,Facebook Ads,12.0
1203,2024-02-10,TikTok Ads,12.0
1204,2023-12-24,Google Display,17.0
1205,2024-04-05,Facebook Ads,13.0
1206,,Google Search,14.0
1207,2024-03-27,,33.0
1208,2024-03-29,Facebook Ads,7.0
1209,2024-02-22,Google Search,39.0
1210,2024-04-24,DIRECT,52.0
1211,2024-01-01,Google Search,50.0
1212,2024-04-17,eMail,7.0
1213,2024-01-25,Facebook Ads,49.0
1214,2024-03-07,facebook ads,32.0
1215,2024-04-16,,16.0
1216,2024-02-20,email,4.0
1217,2023-12-31,Facebook Ads,24.0
1218,2024-01-01,Organic Search,9.0
1219,2024-02-07,,11.0
1220,2024-03-28,,40.0
1221,,Email,4.0
1222,2024-04-03,referral,22.0
1223,,Facebook Ads,31.0
1224,04/12/2023,Instagram Ads,47.0
1225,2024-01-14,Email,22.0
1226,2023-12-17,tik_tok_ads,38.0
1227,2024-01-16,,17.0
1228,2024-03-09,Organic Search,48.0
1229,2024-02-17,Organic Search,4.0
1230,2024-01-18,Facebook Ads,1.0
1231,2024-03-11,Google Search,39.0
1232,2024-02-15,Facebook Ads,51.0
1233,2023-12-25,Facebook Ads,10.0
1234,2023-12-12,TikTok Ads,37.0
1235,2024-01-29,Referral,31.0
1236,2023-12-02,,39.0
1237,2024-03-14,direct,32.0
1238,2023-12-11,TikTok Ads,16.0
1239,2024-03-13,referal,32.0
1240,2024-03-18,Instagram Ads,23.0
1241,2024-02-20,Direct ,25.0
1242,24/01/2024,TikTok Ads,18.0
1243,2024-01-12,Googel Search,40.0
1244,2024-01-22,Instagram Ads,20.0
1245,2024-01-10,,17.0
1246,2024-04-18,Instagram Ads,45.0
1247,2024-02-16,Direct,12.0
1248,2024-04-25,Instagram Ads,6.0
1249,2024-03-06,organic search,9.0
1250,2024-01-09,Instagram Ads,28.0
1251,2024-02-13,Instagram Ads,18.0
1252,2024-04-05,Google Search,14.0
1253,2024-01-02,referal,38.0
1254,2024-03-19,TikTok Ads,15.0
1255,2023-12-28,TikTok Ads,9.0
1256,2024-01-02,Referral,32.0
1257,2023-12-28,Google Display,25.0
1258,2024-03-19,eMail,48.0
1259,2024-01-09,TikTok Ads,35.0
1260,2023-12-09,Organic Search,4.0
1261,2024-03-14,Facebook Ads,46.0
1262,2024-01-05,Referral,17.0
1263,2023-12-29,Google Display,6.0
1264,2024-01-06,Referral,14.0
1265,2023-12-20,TikTok Ads,30.0
1266,2024-04-03,Referral,30.0
1267,2023-12-16,Referral,28.0
1268,2024-02-11,Google Display,51.0
1269,2024-03-21,Email,50.0
1270,2023-12-09,Organic Search,11.0
1271,2024-04-09,Direct,49.0
1272,2024-03-25,Google Display,1.0
1273,2024-02-15,Email,15.0
1274,2023-12-14,Google Display,9.0
1275,2024-03-29,eMail,15.0
1276,03/03/2024,TikTok Ads,13.0
1277,2024-04-25,Email,24.0
1278,2024-03-14,GOOGLE DISPLAY,33.0
1279,invalid,referal,6.0
1280,2024-04-18,Instagram Ads,52.0
1281,2024-01-23,TikTok Ads,28.0
1282,2023-12-15,Email,12.0
1283,2024-03-18,Organic Search,41.0
1284,2024-02-08,Organic Search,2.0
1285,2024-01-28,instagram ads,34.0
1286,2023-12-27,REFERRAL,28.0
1287,2024-01-30,Googel Display,35.0
1288,2024-03-02,Email,37.0
1289,2024-02-29,TikTok Ads,39.0
1290,2024-04-07,Direct,12.0
1291,2023-12-08,Google Display,8.0
1292,2024-03-16,TikTok Ads,22.0
1293,2024-01-11,Referral,16.0
1294,2023-12-10,organic search,44.0
1295,2024-02-18,Referral,20.0
1296,2024-02-29,TikTok Ads,49.0
1297,2024-03-02,Googel Display,35.0
1298,2024-04-28,Referral,25.0
1299,2024-01-07,Email,20.0
1300,2024-01-08,Googel Display,26.0
1301,2024-02-02,Facebook Ads,2.0
1302,2024-02-05,Google Search,19.0
1303,2024-03-29,,49.0
1304,,TikTok Ads,12.0
1305,invalid,ORGANIC_SEARCH,44.0
1306,2024-01-05,Facebook Ads,13.0
1307,2023-12-15,Facebook Ads,3.0
1308,2023-12-27,EMAIL,42.0
1309,2024-01-05,Email,52.0
1310,2023-12-02,,1.0
1311,2023-12-27,Facebook Ads,34.0
1312,2024-01-05,DIRECT,6.0
1313,2023-12-09,Facebook Ads,22.0
1314,2024-04-27,Direct,46.0
1315,2024-03-11,insta_Ads,23.0
1316,2024-04-12,,8.0
1317,2024-01-06,Email,22.0
1318,,Google Display,26.0
1319,2024-03-31,Instagram Ads,31.0
1320,2023-12-31,Referral,36.0
1321,2024-01-17,Direct,10.0
1322,30/03/2024,Instagram Ads,8.0
1323,2024-03-31,facebook ads,29.0
1324,2024-01-27,Instagram Ads,12.0
1325,2024-03-12,Facebook Ads,26.0
1326,2023-12-26,Google Display,3.0
1327,2023-12-11,Instagram Ads,11.0
1328,30/12/2023,Referral,38.0
1329,2024-04-17,insta_Ads,2.0
1330,15/12/2023,Google Display,38.0
1331,2024-01-17,Direct ,44.0
1332,invalid,Instagram Ads,31.0
1333,2024-03-19,Facebook Ads,52.0
1334,2024-02-01,Google Search,40.0
1335,2023-12-04,Email,50.0
1336,2024-04-27,Referral,31.0
1337,2023-12-10,Direct ,13.0
1338,2023-12-02,TikTok Ads,29.0
1339,2023-12-08,Referral,52.0
1340,,TikTok Ads,27.0
1341,2023-12-05,Direct,29.0
1342,2024-03-06,Google Display,15.0
1343,2024-03-14,Google Search,38.0
1344,2024-02-24,Facebook Ads,47.0
1345,2023-12-24,Instagram Ads,1.0
1346,2023-12-19,Email,22.0
1347,2024-04-19,Organic Search,14.0
1348,05/04/2024,Direct,4.0
1349,2024-03-24,Email,45.0
1350,2024-04-16,Email,
1351,2024-02-21,Email,20.0
1352,2024-03-10,Google Search,46.0
1353,2024-04-25,Organic Search,48.0
1354,2024-02-29,Googel Display,14.0
1355,2023-12-26,Facebook Ads,49.0
1356,2023-12-07,Referral,38.0
1357,2024-01-16,instagram ads,53.0
1358,2024-01-20,TikTok Ads,34.0
1359,09/01/2024,Organic Search,48.0
1360,2024-02-03,Google Display,7.0
1361,2024-04-25,direct,39.0
1362,2023-12-12,TikTok Ads,10.0
1363,2024-01-26,Instagram Ads,6.0
1364,19/01/2024,Instagram Ads,35.0
1365,2023-12-11,instagram ads,2.0
1366,2024-01-07,Google Search,43.0
1367,2023-12-15,tik_tok_ads,22.0
1368,2024-02-21,TikTok Ads,10.0
1369,2023-12-04,Referral,1.0
1370,2023-12-08,TikTok Ads,27.0
1371,2023-12-12,Email,15.0
1372,2024-02-20,Facebook Ads,20.0
1373,2023-12-15,DIRECT,22.0
1374,2023-12-23,Google Display,8.0
1375,2023-12-07,Email,8.0
1376,2023-12-28,Instagram Ads,19.0
1377,2024-01-06,TikTok Ads,0.0
1378,2024-02-03,Referral,51.0
1379,2024-02-27,Direct,38.0
1380,2024-03-28,email,7.0
1381,2024-02-18,Instagram Ads,18.0
1382,2023-12-26,referral,4.0
1383,2023-12-08,TikTok Ads,39.0
1384,2024-02-19,Organic Search,31.0
1385,2024-02-25,Facebook Ads,3.0
1386,2024-01-10,Organic Search,45.0
1387,2024-01-22,direct,36.0
1388,2024-02-19,Instagram Ads,51.0
1389,2023-12-20,Google Display,34.0
1390,2024-03-12,,22.0
1391,2024-03-18,TikTok Ads,43.0
1392,2023-12-08,Google Display,7.0
1393,2024-03-12,TikTok Ads,14.0
1394,2023-12-28,Google Search,15.0
1395,2024-01-06,Google Search,27.0
1396,,direct,2.0
1397,2024-01-04,Email,24.0
1398,2024-04-10,Instagram Ads,9.0
1399,2023-12-17,Referral,24.0
1400,2024-03-05,Google Search,16.0
1401,2024-01-19,Organic Search,41.0
1402,2024-01-19,Referral,47.0
1403,2024-03-10,Referral,2.0
1404,2024-01-20,Facebook Ads,37.0
1405,2024-04-07,Referral,42.0
1406,2023-12-04,Email,15.0
1407,2024-03-13,organic search,51.0
1408,29/12/2023,Google Search,38.0
1409,2024-01-11,referral,1.0
1410,2024-04-19,Facebook Ads,52.0
1411,2024-04-13,TicTok Ads,46.0
1412,2024-01-02,DIRECT,52.0
1413,2024-01-01,Organic Search,15.0
1414,2023-12-17,tiktok ads,
1415,2024-04-01,TikTok Ads,14.0
1416,2024-01-08,TikTok Ads,19.0
1417,2024-03-22,Organic Search,23.0
1418,2024-03-26,DIRECT,24.0
1419,2023-12-27,,45.0
1420,2023-12-14,Organic Search,16.0
1421,2024-01-06,Google  Display,35.0
1422,2023-12-10,Direct,4.0
1423,2024-04-13,Organic Search,40.0
1424,2024-02-25,Google  Search,6.0
1425,2024-02-20,Email,9.0
1426,2024-01-05,TikTok Ads,9.0
1427,2024-02-02,Organic Search,47.0
1428,2023-12-16,Email,52.0
1429,invalid,referal,40.0
1430,2024-03-12,,15.0
1431,invalid,Organic Search,25.0
1432,2024-04-23,Google Search,49.0
1433,2024-02-15,Google Search,3.0
1434,2024-02-07,Instagram Ads,9.0
1435,2024-01-10,TikTok Ads,15.0
1436,2023-12-17,Google Display,2.0
1437,2024-04-19,email,20.0
1438,2024-02-08,Instagram Ads,49.0
1439,2023-12-10,Google Search,33.0
1440,2023-12-11,TikTok Ads,2.0
1441,14/12/2023,Email,34.0
1442,2024-04-04,Referral,18.0
1443,invalid,Referral,13.0
1444,2024-04-17,TikTok Ads,39.0
1445,,Direct ,15.0
1446,2024-03-13,,48.0
1447,2024-04-13,Direct ,3.0
1448,2024-01-10,,11.0
1449,2024-01-28,Instagram Ads,8.0
1450,2023-12-15,Google Display,40.0
1451,2023-12-02,Direct,48.0
1452,2024-02-19,Instagram Ads,16.0
1453,2024-04-22,Google Search,22.0
1454,2024-01-03,google-Search,10.0
1455,2024-02-01,Google Display,54.0
1456,2024-01-09,google search,21.0
1457,2024-03-31,Direct,27.0
1458,2024-01-24,Organic Search,6.0
1459,2024-01-24,Facebook Ads,25.0
1460,2024-04-11,Referral,46.0
1461,2023-12-12,GOOGLE DISPLAY,20.0
1462,2024-03-13,Direct,6.0
1463,2024-04-01,Instagram Ads,21.0
1464,2024-02-16,Facebook Ads,39.0
1465,2024-03-04,Email,10.0
1466,2023-12-23,Organic  Search,49.0
1467,2024-02-11,Organic Search,49.0
