session_id,user_id,session_start,device,source_channel,pages_viewed
430,3064.0,2024-02-11 23:35:00,mobile,Referral,9.0
431,5139.0,2024-04-19 07:19:42,Android,Email,6.0
432,4067.0,2024-03-28 19:05:05,mobile,Direct,13.0
433,7948.0,2024-03-16 04:28:50,tablet,Instagram Ads,-1.0
434,2767.0,2024-03-18 01:43:12,DESKTOP,TikTok Ads,13.0
435,,not_a_date,mobile,Facebook Ads,2.0
436,3124.0,2024-03-17 08:01:34,desktop,Facebook Ads,5.0
437,3484.0,2024-03-18 01:38:25,mobile,DIRECT,6.0
438,8345.0,2024-03-10 02:19:06,mobile,Email,2.0
439,2345.0,2024-01-17 20:33:07,tablet,Google Search,9.0
440,6061.0,2024-01-29 00:05:48,desktop,Instagram Ads,14.0
441,6634.0,2024-01-13 09:29:48,desktop,email,-1.0
442,2388.0,2024-01-14 20:47:29,tablet,Google Display,10.0
443,4153.0,2024-03-05 15:20:07,Android,Email,9.0
444,5446.0,2024-03-24 23:38:49,mobile,Google Display,6.0
445,7186.0,2024-02-24 00:36:18,mobile,Email,4.0
446,5141.0,2024-04-20 07:12:40,mobile,Google Search,3.0
447,4101.0,2024-04-16 13:15:01,tablet,Email,9.0
448,8167.0,2024-04-15 03:26:45,TABLET,Organic Search,15.0
449,4909.0,2024-02-24 04:04:58,tablet,,11.0
450,5213.0,2024-01-18 02:13:24,mobile,Direct,10.0
451,1077.0,2024-04-24 14:04:36,desktop,,4.0
452,8182.0,2024-02-17 17:57:10,desktop,Google Display,3.0
453,6981.0,2024-01-14 02:25:02,desktop,Organic Search,5.0
454,7748.0,2024-03-04 20:47:13,tablet,,2.0
455,3141.0,2024-02-05 19:45:45,desktop,Googel Search,1.0
456,581.0,2024-02-06 11:41:34,mobile,Facebook Ads,8.0
457,1498.0,2024-02-12 21:21:17,mobile,Email,1.0
458,131.0,2024-02-09 15:13:54,desktop,Referral,7.0
459,3705.0,2024-04-07 05:43:18,mobile,Organic Search,1.0
460,5265.0,2024-02-09 19:24:40,desktop,TikTok Ads,8.0
461,3286.0,2024-04-06 16:44:27,tablet,Google Search,11.0
462,8411.0,2024-02-24 04:37:32,,Instagram Ads,4.0
463,1895.0,2024-04-14 11:43:00,mobile,Google Search,9.0
464,2487.0,2024-04-24 19:04:48,Mobile,EMAIL,
465,749.0,2024-04-18 15:49:23,desktop,organic search,10.0
466,1265.0,2024-01-30 05:31:18,Phone,Email,5.0
467,937.0,2024-04-13 17:34:31,Tablet,Google Search,9.0
468,2463.0,2024-04-03 02:39:40,desktop,Direct,5.0
469,5149.0,2024-02-07 20:06:36,mobile,TikTok Ads,14.0
470,6767.0,2024-04-24 13:32:53,mobile,Organic Search,6.0
471,4019.0,2024-02-17 08:51:25,mobile_web,Google Display,15.0
472,1141.0,2024-04-07 20:38:12,mobile,GOOGLE DISPLAY,11.0
473,401.0,2024-04-05 22:38:57,desktop,,9.0
474,3669.0,2024-03-27 13:50:27,desktop,Facebook Ads,1.0
475,8317.0,2024-02-13 11:05:32,mobile,Organic Search,5.0
476,1349.0,2024-02-13 00:04:00,desktop,tiktok ads,
477,5355.0,,tablet,Referral,8.0
478,1420.0,2024-03-17 05:54:42,mobile,TikTok Ads,11.0
479,7013.0,09/03/2024 01:43,mobile,Direct,2.0
480,750.0,2024-04-26 09:53:03,tablet,Organic Search,4.0
481,6421.0,2024-03-30 20:47:03,tablet,Google Display,14.0
482,3316.0,2024-04-11 09:10:34,desktop,referral,-1.0
483,8440.0,2024-03-19 17:39:01,desktop,Organic Search,8.0
484,7672.0,2024-04-11 04:39:38,tablet,Direct,14.0
485,5400.0,2024-01-20 20:10:00,mobile,Google Search,8.0
486,260.0,2024-02-19 18:16:11,mobile,ORGANIC_SEARCH,3.0
487,6133.0,2024-02-04 14:04:26,tablet,Direct,3.0
488,4902.0,2024-03-23 03:21:18,,TikTok Ads,9.0
489,532.0,2024-02-22 08:58:32,Desktop,Facebook Ads,14.0
490,715.0,2024-01-17 22:41:12,mobile,Email,1.0
491,1290.0,not_a_date,mobile,Google Display,7.0
492,7869.0,2024-02-12 23:16:07,tablet,Referral,13.0
493,187.0,2024-03-08 10:59:48,mobile,Google Search,11.0
494,7153.0,not_a_date,tablet,Google Search,5.0
495,3697.0,2024-04-08 04:23:51,desktop,Organic Search,6.0
496,2247.0,2024-03-02 17:09:00,mobile,EMAIL,6.0
497,5976.0,2024-03-07 02:32:44,desktop,Facebook Ads,14.0
498,1238.0,2024-04-03 17:49:50,tablet,Googel Search,11.0
499,2876.0,2024-03-05 13:28:25,mobile,Google Display,3.0
500,5173.0,2024-03-12 14:26:35,desktop,Google Display,2.0
501,479.0,2024-03-22 15:02:42,TABLET,Direct,4.0
502,1384.0,2024-04-15 21:05:11,,Organic Search,
503,6114.0,2024-03-18 09:31:55,mobile,Organic Search,2.0
504,5040.0,2024-02-16 05:16:55,mobile,Referral,6.0
505,6557.0,2024-01-05 23:00:26,tablet,Email,9.0
506,4137.0,2024-03-04 10:58:01,desktop,Direct,7.0
507,8366.0,2024-03-12 13:39:46,desktop,Instagram Ads,13.0
508,1980.0,2024-03-17 18:09:38,tablet,GOOGLE DISPLAY,
509,8223.0,2024-04-10 19:29:30,desktop,Referral,15.0
510,672.0,2024-03-30 21:32:10,iPhone,Facebook Ads,15.0
511,6619.0,2024-01-24 05:54:21,tablet,TikTok Ads,3.0
512,1167.0,2024-01-12 00:25:29,mobile,,10.0
513,3191.0,2024-01-15 22:52:10,tablet,TikTok Ads,4.0
514,2724.0,17/04/2024 19:21,mobile,Google Display,12.0
515,751.0,2024-02-29 00:13:52,,google search,11.0
516,157.0,2024-02-15 02:45:03,mobile,Email,
517,179.0,17/02/2024 19:39,desktop,Direct ,13.0
518,370.0,2024-04-10 20:04:24,desktop,email,8.0
519,8027.0,2024-02-20 17:31:32,desktop,Instagram Ads,14.0
520,5927.0,2024-03-08 05:26:37,tablet,fb_ads,9.0
521,5043.0,2024-03-04 12:03:24,DESKTOP,Organic Search,14.0
522,8356.0,2024-03-26 11:04:11,mobile,Direct,3.0
523,4700.0,2024-02-11 07:50:30,desktop,Direct,
524,4584.0,2024-01-10 18:36:13,desktop,Organic Search,11.0
525,5356.0,2024-03-17 10:49:47,desktop,Google Search,5.0
526,4412.0,2024-02-28 07:06:09,mobile,Instagram Ads,9.0
527,6779.0,2024-02-20 11:45:35,desktop,,12.0
528,3666.0,not_a_date,mobile,Google Search,6.0
529,4449.0,2024-04-22 06:15:53,Android,Email,1.0
530,8321.0,2024-03-17 19:38:52,desktop,,11.0
531,4972.0,2024-01-03 20:29:44,Phone,Google Search,11.0
532,6056.0,14/04/2024 09:46,tablet,Organic Search,1.0
533,3491.0,2024-03-11 20:49:36,tablet,Google Search,3.0
534,1031.0,2024-01-04 18:01:15,tablet,Direct,14.0
535,700.0,2024-01-24 14:45:47,desktop,Referral,14.0
536,25.0,2024-03-18 17:24:27,tablet,Direct,
537,4979.0,2024-04-20 02:42:14,desktop,Organic Search,8.0
538,139.0,2024-03-09 14:55:50,Phone,TikTok Ads,3.0
539,5341.0,2024-04-22 09:22:18,mobile,Organic Search,9.0
540,7320.0,2024-04-27 15:46:44,mobile,Direct,15.0
541,6084.0,2024-01-12 17:44:40,desktop,GOOGLE DISPLAY,14.0
542,1466.0,2024-01-29 12:03:56,tablet,Email,13.0
543,1309.0,2024-03-11 09:48:40,desktop,TikTok Ads,9.0
544,3689.0,2024-03-07 11:40:47,mobile,Instagram Ads,7.0
545,5930.0,2024-01-25 07:21:37,mobile,Google Display,11.0
546,3718.0,27/02/2024 22:31,desktop,email,13.0
547,6819.0,2024-04-04 11:23:06,iPhone,Referral,2.0
548,4433.0,2024-01-10 13:17:26,desktop,Facebook Ads,13.0
549,1267.0,2024-02-09 11:33:02,mobile,Facebook Ads,8.0
550,7231.0,2024-01-20 03:01:21,desktop,Email,8.0
551,3843.0,23/03/2024 13:34,tablet,Direct,9.0
552,6258.0,2024-02-19 06:36:02,desktop,Referral,1.0
553,1964.0,2024-02-26 05:12:54,mobile,Google Display,15.0
554,,20/01/2024 14:23,desktop,Referral,12.0
555,923.0,not_a_date,desktop,Google Display,5.0
556,1583.0,2024-02-10 15:05:22,desktop,Direct,1.0
557,4524.0,2024-01-04 06:17:44,mobile,Facebook Ads,15.0
558,122.0,2024-01-03 02:45:36,tablet,Instagram Ads,11.0
559,1069.0,2024-01-11 03:49:53,desktop,Google Search,11.0
560,771.0,2024-03-27 15:27:52,Android,TikTok Ads,5.0
561,6141.0,2024-04-18 20:05:51,mobile,Organic Search,14.0
562,8538.0,2024-02-28 03:04:35,mobile,EMAIL,3.0
563,5804.0,2024-01-13 14:59:23,mobile,Direct,-1.0
564,1891.0,2024-04-29 09:11:58,tablet,Referral,11.0
565,47.0,2024-03-25 12:39:54,tab_let,instagram ads,3.0
566,4693.0,2024-03-28 05:19:59,tab_let,Google Display,7.0
567,1635.0,2024-04-09 02:37:30,mobile,Google Display,11.0
568,8016.0,02/02/2024 07:32,desktop,Google Search,5.0
569,1965.0,2024-02-26 14:10:11,mobile,tiktok ads,15.0
570,6155.0,2024-03-18 15:31:28,Desktop,Google Search,7.0
571,1376.0,2024-01-30 00:25:01,mobile_web,Organic Search,14.0
572,2573.0,2024-02-15 21:33:20,mobile,Google Search,7.0
573,3001.0,2024-04-27 10:51:22,mobile,Email,-1.0
574,4359.0,not_a_date,desktop,Direct,9.0
575,6785.0,2024-01-15 00:24:02,tablet,Direct,7.0
576,1228.0,2024-01-24 21:15:22,desktop,Email,14.0
577,4478.0,2024-01-25 14:15:30,desktop,Referral,4.0
578,176.0,15/02/2024 00:51,Android,Instagram Ads,11.0
579,399.0,2024-03-18 11:45:44,desktop,Organic  Search,6.0
580,7493.0,,DESKTOP,insta_Ads,2.0
581,35.0,2024-04-04 06:45:06,tab_let,TikTok Ads,1.0
582,2896.0,2024-04-24 16:17:21,tab_let,Instagram Ads,6.0
583,2280.0,2024-01-07 04:25:05,mobile,organic search,13.0
584,3641.0,2024-02-06 19:52:55,mobile,Referral,10.0
585,6686.0,27/04/2024 03:29,mobile,Email,8.0
586,6878.0,2024-02-10 18:14:38,tablet,tiktok ads,11.0
587,6738.0,2024-04-12 23:32:06,Tablet,Organic Search,9.0
588,2280.0,2024-03-30 23:54:54,mobile,Organic Search,10.0
589,3460.0,2024-01-20 10:13:31,desktop,TikTok Ads,6.0
590,7601.0,2024-01-26 20:51:46,tablet,Facebook Ads,3.0
591,1261.0,2024-04-09 00:26:03,tablet,Instagram Ads,9.0
592,7531.0,,tablet,Referral,6.0
593,505.0,not_a_date,tablet,Direct,15.0
594,,2024-01-10 02:00:20,tablet,Direct,3.0
595,1966.0,2024-02-04 09:55:36,mobile,Referral,10.0
596,8547.0,2024-01-07 19:57:46,desktop,Instagram Ads,12.0
597,4063.0,2024-03-22 12:05:39,tablet,Email,14.0
598,2459.0,2024-02-22 04:59:14,mobile,,3.0
599,154.0,2024-03-19 15:41:26,Tablet,Organic Search,9.0
600,4107.0,2024-01-17 00:45:51,mobile,Direct,1.0
601,,2024-02-03 01:40:49,mobile,Instagram Ads,10.0
602,709.0,2024-02-09 20:35:09,mobile,Email,
603,6666.0,2024-02-14 08:21:30,mobile,Organic  Search,2.0
604,6505.0,2024-01-24 22:21:38,Tablet,tik_tok_ads,6.0
605,2596.0,2024-01-11 04:06:19,TABLET,,3.0
606,3090.0,2024-03-18 22:13:12,,Google Display,9.0
607,6909.0,2024-01-13 19:43:29,desktop,Facebook Ads,12.0
608,2949.0,2024-01-01 05:08:36,tablet,Organic  Search,1.0
609,3659.0,2024-04-22 13:37:01,tablet,,2.0
610,4237.0,2024-04-23 17:09:02,desktop,TikTok Ads,8.0
611,4903.0,2024-01-18 03:00:14,tablet,Referral,13.0
612,7222.0,2024-03-15 06:55:28,desktop,Facebook Ads,6.0
613,888.0,2024-01-19 00:16:47,mobile,Facebook Ads,8.0
614,8088.0,2024-01-26 01:43:58,desk_top,Referral,8.0
615,6734.0,2024-03-14 10:45:20,Mobile,GOOGLE DISPLAY,12.0
616,3545.0,27/01/2024 06:37,,TikTok Ads,14.0
617,632.0,2024-03-27 19:24:58,mobile,Instagram Ads,10.0
618,4438.0,2024-03-22 05:01:28,iPhone,Email,7.0
619,1417.0,2024-01-14 16:16:38,DESKTOP,Facebook Ads,3.0
620,7897.0,2024-02-24 12:23:19,mobile,EMAIL,1.0
621,7850.0,2024-02-10 01:54:29,TABLET,referal,3.0
622,5668.0,2024-02-03 04:13:21,tablet,Facebook Ads,11.0
623,567.0,13/04/2024 06:29,tablet,Facebok Ads,12.0
624,6060.0,2024-04-08 12:55:39,Mobile,Facebook Ads,9.0
625,3509.0,2024-03-13 20:48:43,desktop,Direct,1.0
626,4465.0,,Desktop,ORGANIC_SEARCH,13.0
627,3990.0,28/03/2024 18:15,mobile,FB Ads,8.0
628,,2024-03-28 04:43:00,desktop,TikTok Ads,15.0
629,,2024-03-20 02:58:51,mobile,Facebook Ads,9.0
630,4293.0,11/02/2024 21:07,desktop,TikTok Ads,14.0
631,6582.0,2024-04-21 19:24:34,tablet,Referral,10.0
632,6474.0,27/03/2024 21:48,TABLET,Google  Display,13.0
633,3007.0,2024-03-29 02:04:28,Tablet,TicTok Ads,5.0
634,2746.0,2024-03-07 17:51:55,tablet,Instagram Ads,14.0
635,4057.0,2024-02-07 12:22:40,tablet,Email,11.0
636,3006.0,2024-01-08 15:02:43,desktop,Direct,9.0
637,5065.0,2024-01-14 17:12:11,desktop,Organic Search,11.0
638,5011.0,2024-01-16 04:24:51,Phone,Email,12.0
639,1324.0,not_a_date,tablet,referal,5.0
640,430.0,2024-01-06 03:42:48,tablet,tiktok ads,4.0
641,7793.0,2024-02-24 07:40:10,tablet,Organic Search,4.0
642,3775.0,2024-02-27 13:12:51,mobile,Direct,4.0
643,8279.0,12/01/2024 06:59,mobile,Google Search,13.0
644,6502.0,2024-02-14 10:52:53,Mobile,DIRECT,8.0
645,8324.0,2024-02-16 23:03:44,tablet,TikTok Ads,12.0
646,1515.0,2024-04-14 17:48:30,tablet,Email,10.0
647,2613.0,2024-01-13 09:01:16,tablet,Referral,1.0
648,,2024-02-20 03:42:28,tablet,Direct,1.0
649,8127.0,2024-03-30 08:44:16,tablet,Google  Search,7.0
650,3469.0,2024-03-14 13:02:07,desktop,tik_tok_ads,11.0
651,4601.0,2024-02-29 12:07:20,mobile,Instagram Ads,12.0
652,586.0,2024-04-03 08:03:28,MOBILE,Direct,13.0
653,,2024-04-09 10:38:31,tablet,TikTok Ads,6.0
654,2487.0,not_a_date,desktop,Direct,4.0
655,7185.0,2024-01-21 04:20:55,tablet,Google Search,
656,3872.0,2024-04-19 00:44:58,desktop,Email,2.0
657,,2024-02-25 17:11:15,mobile,Direct,9.0
658,5409.0,2024-04-09 12:20:42,desktop,Email,1.0
659,2822.0,2024-02-16 07:57:21,desktop,Direct,8.0
660,3040.0,12/04/2024 13:29,tablet,TikTok Ads,2.0
661,2332.0,2024-02-17 08:27:44,tablet,,1.0
662,2756.0,2024-01-15 18:50:46,mobile,Facebook Ads,8.0
663,7332.0,2024-02-01 02:10:05,,TikTok Ads,8.0
664,5111.0,not_a_date,iPhone,Google Display,7.0
665,2120.0,2024-03-11 03:54:33,mobile,Instagram Ads,10.0
666,818.0,not_a_date,desktop,Email,13.0
667,3230.0,2024-03-19 22:09:19,TABLET,Instagram Ads,4.0
668,2773.0,2024-03-15 15:56:06,mobile,Email,7.0
669,913.0,2024-04-03 08:38:12,tablet,Email,14.0
670,3068.0,2024-02-01 19:53:22,TABLET,Facebook Ads,11.0
671,6747.0,2024-02-20 01:26:16,tablet,Direct,13.0
672,8507.0,2024-02-14 19:10:46,mobile,Google Search,
673,,2024-01-24 03:43:58,desktop,Direct,4.0
674,8038.0,,mobile,Referral,3.0
675,8085.0,2024-02-10 00:13:32,mobile,Email,7.0
676,,2024-03-27 04:39:38,desktop,Organic Search,15.0
677,8377.0,2024-01-14 21:46:22,tablet,Instagram Ads,7.0
678,7855.0,,desktop,Facebook Ads,8.0
679,6357.0,2024-01-07 14:07:49,tablet,Instagram Ads,5.0
680,3967.0,2024-03-25 17:28:21,tablet,,14.0
681,1356.0,2024-01-30 05:18:02,DESKTOP,Google Search,14.0
682,6531.0,2024-03-15 13:03:27,Desktop,Instagram Ads,12.0
683,3311.0,2024-01-07 18:40:18,tablet,TikTok Ads,7.0
684,2535.0,2024-01-09 12:51:41,mobile,referral,9.0
685,1304.0,2024-01-16 17:11:09,tablet,Direct,6.0
686,3508.0,2024-04-01 15:59:13,desktop,,14.0
687,7924.0,2024-03-11 16:52:52,mobile,Google Display,2.0
688,3941.0,2024-04-17 16:14:02,desk_top,Facebook Ads,15.0
689,6428.0,2024-01-04 15:35:15,tablet,Referral,9.0
690,5182.0,2024-02-27 14:13:01,tablet,Email,3.0
691,1849.0,2024-04-17 05:06:11,mobile,,13.0
692,676.0,not_a_date,desktop,TikTok Ads,4.0
693,8295.0,2024-01-14 13:47:00,mobile,Referral,6.0
694,7974.0,15/03/2024 07:56,tablet,Organic Search,9.0
695,6199.0,2024-04-05 10:21:24,tablet,Google Search,9.0
696,4313.0,2024-01-25 06:38:51,mobile,Instagram Ads,-1.0
697,5201.0,2024-02-18 03:56:02,tab_let,Referral,11.0
698,2172.0,2024-01-25 21:28:44,DESKTOP,ORGANIC_SEARCH,2.0
699,4760.0,2024-02-20 16:20:50,tablet,EMAIL,7.0
700,,2024-03-14 04:48:25,tablet,Instagram Ads,8.0
701,2952.0,2024-03-22 06:22:35,desktop,referral,3.0
702,8096.0,2024-01-30 13:55:16,,Referral,
703,6545.0,2024-04-24 06:04:09,TABLET,Google Search,1.0
704,8320.0,2024-04-24 17:52:14,tablet,Google Search,3.0
705,306.0,2024-03-07 17:51:26,tablet,tik_tok_ads,15.0
706,2217.0,2024-01-23 00:49:36,tablet,Facebok Ads,6.0
707,3271.0,2024-03-08 05:00:43,mobile,Organic Search,10.0
708,5191.0,2024-04-21 03:43:48,desk_top,Organic Search,10.0
709,7667.0,2024-04-21 18:27:12,mobile,Facebook Ads,8.0
710,2713.0,2024-02-19 07:37:16,tablet,Direct,10.0
711,1165.0,2024-04-16 03:30:40,tablet,Instagram Ads,13.0
712,3924.0,2024-03-26 13:43:14,DESKTOP,Referral,5.0
713,4537.0,2024-03-24 23:43:11,desktop,Referral,7.0
714,1422.0,2024-03-28 19:15:58,tablet,,2.0
715,6416.0,2024-03-04 23:56:08,tablet,Google Search,5.0
716,7006.0,08/01/2024 19:03,tablet,Direct,1.0
717,,2024-02-23 04:12:27,desktop,Direct,15.0
718,4483.0,12/03/2024 01:59,tablet,instagram ads,-1.0
719,909.0,2024-01-19 07:01:40,iPhone,Referral,14.0
720,5246.0,2024-04-29 09:10:39,tablet,Instagram Ads,14.0
721,1162.0,2024-03-01 15:41:42,Phone,Direct,5.0
722,5181.0,2024-01-24 01:40:05,desktop,Google Display,4.0
723,1266.0,2024-02-03 02:40:19,desktop,Google Display,8.0
724,2598.0,2024-04-14 16:57:24,mobile,Direct,4.0
725,4256.0,2024-01-19 23:43:47,desktop,Instagram Ads,9.0
726,603.0,2024-04-06 10:56:04,desktop,Organic Search,11.0
727,5227.0,20/02/2024 18:14,mobile,Referral,11.0
728,7001.0,2024-01-14 17:57:25,mobile,GOOGLE DISPLAY,7.0
729,6314.0,2024-04-20 04:59:13,desktop,TicTok Ads,12.0
730,7556.0,2024-04-05 11:07:05,tablet,Facebook Ads,2.0
731,1290.0,2024-03-31 13:06:52,desktop,Google Display,15.0
732,8153.0,09/01/2024 02:47,tab_let,Direct ,15.0
733,8128.0,2024-03-31 13:24:28,tablet,Direct,6.0
734,7587.0,2024-02-23 14:29:40,tablet,TikTok Ads,11.0
735,1303.0,22/03/2024 14:53,mobile,Facebook Ads,10.0
736,2464.0,2024-04-18 07:53:03,Tablet,Direct,13.0
737,5457.0,2024-04-12 00:33:57,Phone,Google Search,8.0
738,1045.0,2024-02-26 03:53:47,Android,Email,11.0
739,2635.0,2024-03-17 06:33:14,desktop,Google Display,3.0
740,6974.0,2024-03-29 06:53:01,desktop,Referral,6.0
741,2194.0,2024-03-16 13:14:58,desk_top,tiktok ads,7.0
742,2347.0,27/03/2024 17:36,desk_top,Instagram Ads,13.0
743,2436.0,2024-02-29 01:35:42,mobile,Organic Search,1.0
744,7996.0,2024-02-05 11:21:09,mobile,Referral,5.0
745,1659.0,2024-03-10 22:14:00,mobile,GOOGLE SEARCH,6.0
746,2990.0,2024-04-17 02:58:51,tablet,Facebook Ads,3.0
747,6320.0,2024-04-13 02:04:19,Android,google search,13.0
748,2049.0,2024-03-19 02:38:23,mobile,direct,15.0
749,8411.0,2024-01-04 22:05:23,mobile,Email,11.0
750,3075.0,2024-04-06 13:01:48,,Direct,15.0
751,8265.0,2024-02-04 18:18:40,tablet,TikTok Ads,10.0
752,5919.0,2024-03-21 06:00:10,MOBILE,email,3.0
753,1660.0,2024-01-25 06:40:06,desktop,Google Display,13.0
754,7641.0,2024-03-03 00:32:29,desktop,TikTok Ads,15.0
755,6643.0,2024-04-28 20:12:25,desktop,Google  Display,10.0
756,7932.0,2024-02-08 05:11:57,desktop,Google Display,13.0
757,7741.0,2024-01-08 21:08:50,desktop,TikTok Ads,4.0
758,550.0,2024-01-28 02:48:15,tablet,Organic Search,9.0
759,6953.0,2024-01-23 00:14:33,tablet,Instagram Ads,12.0
760,398.0,2024-04-14 01:40:17,desktop,Google Search,4.0
761,3260.0,not_a_date,tablet,Facebook Ads,4.0
762,1034.0,2024-01-27 01:22:23,desktop,Direct,1.0
763,865.0,2024-04-03 06:44:08,mobile,Instagram Ads,1.0
764,5157.0,2024-04-09 00:06:09,desktop,Facebook Ads,7.0
765,5544.0,2024-04-19 22:18:19,desktop,Facebook Ads,11.0
766,6664.0,not_a_date,MOBILE,Organic Search,4.0
767,5621.0,2024-02-04 02:32:09,desk_top,Referral,10.0
768,5999.0,2024-02-08 17:03:26,mobile,Direct,10.0
769,6773.0,2024-03-30 21:26:30,Phone,Google  Display,9.0
770,1750.0,2024-01-07 22:15:54,tablet,Google Display,2.0
771,6051.0,2024-03-30 06:09:02,desktop,Organic Search,7.0
772,5970.0,2024-03-11 19:59:00,Desktop,Instagram Ads,1.0
773,2886.0,2024-03-25 00:41:57,Desktop,Facebook Ads,11.0
774,5832.0,2024-01-05 03:45:13,TABLET,Email,15.0
775,2812.0,2024-01-25 22:21:45,mobile,Google Display,6.0
776,2605.0,2024-04-27 00:54:34,MOBILE,Gogle Search,15.0
777,6343.0,09/02/2024 23:16,mobile,,7.0
778,,11/01/2024 18:49,desktop,TicTok Ads,10.0
779,1748.0,10/02/2024 19:41,MOBILE,Google Search,14.0
780,721.0,2024-01-16 16:03:10,mobile,TikTok Ads,-1.0
781,2534.0,2024-02-06 06:52:28,mobile,eMail,1.0
782,20.0,2024-02-17 11:43:17,desktop,Google Search,9.0
783,5517.0,2024-03-23 02:38:36,mobile,Email,12.0
784,1022.0,2024-03-09 11:18:08,Desktop,Email,2.0
785,5044.0,04/03/2024 18:12,tab_let,Google Display,13.0
786,7511.0,22/04/2024 13:15,desktop,Facebook Ads,8.0
787,64.0,2024-03-18 20:41:00,mobile,Referral,2.0
788,7948.0,2024-03-24 20:16:54,desktop,TikTok Ads,3.0
789,4256.0,2024-02-21 20:11:05,desktop,Email,2.0
790,,not_a_date,mobile,Google Search,-1.0
791,693.0,2024-01-06 05:31:58,mobile,Direct,6.0
792,225.0,2024-02-07 01:33:57,TABLET,Email,-1.0
793,2494.0,2024-02-13 15:09:56,desktop,Email,3.0
794,5519.0,not_a_date,desktop,email,3.0
795,6938.0,07/01/2024 20:27,mobile,Direct,5.0
796,183.0,2024-02-11 12:06:32,desktop,TikTok Ads,13.0
797,3501.0,not_a_date,tablet,Google Search,7.0
798,1329.0,16/03/2024 22:39,mobile,Google Display,1.0
799,,2024-04-13 00:36:16,TABLET,Google Display,15.0
800,6892.0,2024-04-25 19:00:48,mobile,Instagram Ads,11.0
801,6793.0,2024-01-19 21:12:02,desk_top,Organic Search,1.0
802,4478.0,2024-01-10 13:55:18,Phone,Gogle Search,8.0
803,3001.0,2024-04-18 23:37:41,desktop,,14.0
804,1861.0,2024-01-24 05:22:47,mobile,Email,10.0
805,7308.0,2024-04-24 03:00:16,tablet,Direct,13.0
806,3642.0,2024-04-10 11:51:19,mobile,TicTok Ads,7.0
807,3203.0,2024-02-01 13:26:39,tablet,Email,7.0
808,3331.0,2024-01-06 14:43:36,mobile,Direct,13.0
809,2851.0,2024-03-15 20:56:20,tablet,Direct,13.0
810,7264.0,2024-03-31 19:07:17,mobile,Google Display,
811,1512.0,2024-02-29 05:41:49,desktop,email,8.0
812,1070.0,not_a_date,desktop,Referral,3.0
813,6223.0,19/04/2024 19:59,desktop,fb_ads,6.0
814,5576.0,25/02/2024 06:38,,DIRECT,1.0
815,7340.0,2024-04-08 05:30:22,desk_top,,7.0
816,831.0,2024-03-26 03:48:39,,Direct,11.0
817,1208.0,2024-02-11 03:30:22,desktop,Google Display,9.0
818,3164.0,2024-04-26 17:31:06,desk_top,Email,-1.0
819,3115.0,06/03/2024 20:38,tablet,TikTok Ads,3.0
820,5329.0,26/03/2024 02:34,desktop,referal,6.0
821,957.0,not_a_date,mobile,Google Display,3.0
822,3134.0,2024-02-22 17:12:05,mobile,TikTok Ads,15.0
823,4840.0,2024-04-07 13:47:08,tablet,Direct,4.0
824,1908.0,2024-03-31 02:18:38,desktop,,11.0
825,2056.0,2024-04-10 06:50:20,tablet,TikTok Ads,1.0
826,5835.0,2024-04-03 12:42:50,tablet,,6.0
827,863.0,2024-04-08 18:49:58,desk_top,Email,12.0
828,1237.0,2024-02-19 02:51:08,MOBILE,Organic Search,10.0
829,2618.0,2024-04-19 07:37:52,tablet,Google Display,3.0
830,8116.0,2024-01-15 23:05:59,Android,Facebook Ads,12.0
831,4229.0,2024-02-10 15:42:54,desktop,Referral,12.0
832,1703.0,21/02/2024 15:04,desktop,instagram ads,
833,301.0,2024-04-04 17:29:30,tablet,Google Search,5.0
834,2344.0,2024-01-09 09:45:52,desktop,Facebook Ads,4.0
835,341.0,2024-03-13 06:18:39,tablet,Organic Search,7.0
836,1145.0,2024-04-16 13:55:57,tab_let,TikTok Ads,14.0
837,2555.0,2024-04-15 18:36:02,TABLET,eMail,4.0
838,1822.0,2024-04-16 15:22:35,mobile,Google Display,14.0
839,2671.0,2024-04-28 00:10:31,tablet,Instagram Ads,15.0
840,4687.0,2024-01-09 01:32:49,desktop,TikTok Ads,2.0
841,3693.0,2024-03-19 07:57:46,mobile,Instgram Ads,7.0
842,89.0,2024-01-15 10:41:09,mobile_web,Instagram Ads,11.0
843,7389.0,2024-03-20 05:00:22,tablet,Google Display,14.0
844,6298.0,2024-04-26 12:37:55,desktop,Facebook Ads,
845,5062.0,2024-01-03 18:43:11,desktop,TikTok Ads,10.0
846,4366.0,2024-01-24 03:49:01,desktop,,3.0
847,6321.0,2024-01-29 04:13:46,tablet,Referral,6.0
848,3746.0,2024-01-31 10:53:58,desktop,Google Search,1.0
849,6813.0,2024-03-24 13:11:07,tablet,Google Search,14.0
850,4741.0,2024-01-23 16:10:35,Tablet,eMail,11.0
851,791.0,2024-03-24 23:32:17,desktop,TikTok Ads,3.0
852,5482.0,2024-02-22 15:03:33,Desktop,,12.0
853,5813.0,2024-01-16 06:48:40,desktop,Google Display,3.0
854,4003.0,2024-02-10 17:36:27,tablet,Facebook Ads,6.0
855,63.0,2024-02-06 22:17:40,mobile,Referral,15.0
856,6241.0,2024-03-18 13:11:19,mobile,Google Display,10.0
857,1802.0,2024-01-28 17:23:05,mobile,TikTok Ads,1.0
